filename;DicomTag;TagName;TagValue
RI.1.2.246.352.62.1.5392505312040230222.7038532742987960972.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.62.2.5443840238333482153.16995525920085400978
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5392505312040230222.7038532742987960972.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.62.1.5392505312040230222.7038532742987960972.dcm;(0020,0052);FrameOfReferenceUID;1.2.246.352.62.3.5567650909388871467.4723897574778098087
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.62.1.5749139291130314037.14740269236949962406
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.62.1.5749139291130314037.14740269236949962406
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0008,3010);IrradiationEventUID;1.2.246.352.62.30.4838456730550439702.7866784598644852644
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.62.2.5465090775852390527.2639874180836883357
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.62.1.5749139291130314037.14740269236949962406.dcm;(0020,0052);FrameOfReferenceUID;1.2.246.352.62.3.4667486624640129643.14395182237456350889
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.62.1.5750095811815345682.8939250229568374690
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.62.1.5750095811815345682.8939250229568374690
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0008,3010);IrradiationEventUID;1.2.246.352.62.30.5115790110317226957.2133392648956055701
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.62.2.5606052133463322192.3303800205075542661
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.62.1.5750095811815345682.8939250229568374690.dcm;(0020,0052);FrameOfReferenceUID;1.2.246.352.62.3.5250307505532981458.9156209096874911910
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926129.20230419131816
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926129.20230419131816
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926129.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926130.20230419131816
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926130.20230419131816
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926130.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926131.20230419131816
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926131.20230419131816
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926131.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926132.20230419131816
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926132.20230419131816
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926132.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926133.20230419131816
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926133.20230419131816
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926133.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926134.20230419131816
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926134.20230419131816
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926134.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926135.20230419131816
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926135.20230419131816
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926135.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926136.20230419131816
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926136.20230419131816
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.1
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926136.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RD.1.2.246.352.71.7.336529019833.3193906.20230419131429.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.2
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926137.20230419131816
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RD.1.2.246.352.71.7.336529019833.3193906.20230419131429.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.2
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926137.20230419131816
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RD.1.2.246.352.71.7.336529019833.3193906.20230419131429.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.3
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926137.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1150);ReferencedSOPClassUID;1.2.840.10008.5.1.4.1.1.481.3
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926138.20230419131816
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RT.1.2.246.352.82.6.4804737242153190952.177957576411015615060.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926138.20230419131816
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RT.1.2.246.352.82.6.4804737242153190952.177957576411015615060.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926138.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RT.1.2.246.352.82.6.4871371218273233704.9687097391609868723.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.3.336529019833.78926139.20230419131816
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RT.1.2.246.352.82.6.4871371218273233704.9687097391609868723.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.3.336529019833.78926139.20230419131816
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080501.20230419131708
RT.1.2.246.352.82.6.4973687440720092601.3763625486951981180.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RI.1.2.246.352.71.3.336529019833.78926139.20230419131816.dcm;(0020,0052);FrameOfReferenceUID;1.3.12.2.1107.5.1.4.67129.30000023041806302887300000010
RT.1.2.246.352.82.6.4973687440720092601.3763625486951981180.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0002,0003);MediaStorageSOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0002,0010);TransferSyntaxUID;1.2.840.10008.1.2
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0002,0012);ImplementationClassUID;1.2.246.352.70.2.1.160.3
RT.1.2.246.352.82.6.4991039054495968025.158716636195823323280.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,0018);SOPInstanceUID;1.2.246.352.71.5.336529019833.1777377.20230419131051
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,000D);StudyInstanceUID;1.2.246.352.76.1.336529019833.521146.2310829075973
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0020,000E);SeriesInstanceUID;1.2.246.352.71.2.336529019833.18080499.20230419131020
RT.1.2.246.352.82.6.4991039054495968025.158716636195823323280.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(300A,0013);DoseReferenceUID;1.2.246.352.71.10.336529019833.1064317.20230418110601
RT.1.2.246.352.82.6.5078248809812511954.3223688115085210531.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5078248809812511954.3223688115085210531.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5126649194321006987.104682947806535912060.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5126649194321006987.104682947806535912060.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5402722177136864433.184221224090421687530.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5402722177136864433.184221224090421687530.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5423434296318391563.5687822901613440390.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5423434296318391563.5687822901613440390.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5432228299550488036.152064381445922822690.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5432228299550488036.152064381445922822690.dcm;(0008,0016);SOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RT.1.2.246.352.82.6.5519233792814374352.4742407413174225555.dcm;(0002,0002);MediaStorageSOPClassUID;1.2.840.10008.5.1.4.1.1.481.4
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926129.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926139.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926130.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926132.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926134.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926138.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926131.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926137.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926133.20230419131816
RP.1.2.246.352.71.5.336529019833.1777377.20230419131051.dcm;(0008,1155);ReferencedSOPInstanceUID;1.2.246.352.71.3.336529019833.78926135.20230419131816
